id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
4426,26,services,single,tertiary,no,0,no,yes,telephone,1,jul,261,4,-1,0,unknown,yes
4427,32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,1,183,2,success,yes
4428,29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,yes
4429,30,management,single,tertiary,no,720,no,no,cellular,15,jan,1265,4,210,4,other,yes
4430,23,technician,single,secondary,no,598,no,no,cellular,11,nov,406,1,195,1,failure,yes
4431,41,technician,married,secondary,no,1819,no,no,cellular,22,sep,397,1,371,3,failure,yes
4432,66,management,married,secondary,no,587,no,no,cellular,12,may,457,2,392,2,success,yes
4433,62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,1,57,2,success,yes
4434,28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474,3,95,3,other,yes
4435,33,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,2,91,2,success,yes
4436,77,retired,married,primary,no,29340,no,no,cellular,15,mar,257,1,91,2,other,yes
4437,54,management,married,tertiary,no,1014,no,yes,cellular,30,apr,240,1,162,2,failure,yes
4438,50,management,married,tertiary,no,2366,no,no,cellular,28,jan,816,2,149,1,other,yes
4439,31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,-1,0,unknown,yes
4440,45,management,single,tertiary,no,1411,no,no,cellular,7,sep,800,2,102,3,failure,yes
4441,30,management,single,tertiary,no,617,no,no,cellular,27,feb,192,2,-1,0,unknown,yes
4442,40,technician,divorced,tertiary,no,4736,yes,no,cellular,11,feb,285,2,-1,0,unknown,yes
4443,67,retired,married,unknown,no,2540,no,no,telephone,14,sep,279,3,92,9,success,yes
4444,39,services,single,secondary,no,403,yes,no,cellular,7,may,1262,3,-1,0,unknown,yes
4445,20,blue-collar,single,secondary,no,423,yes,no,cellular,16,apr,498,1,-1,0,unknown,yes
4446,31,management,married,tertiary,no,131,no,no,cellular,18,feb,332,2,-1,0,unknown,yes
4447,31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,1034,2,-1,0,unknown,yes
4448,33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,1,-1,0,unknown,yes
4449,45,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,5,-1,0,unknown,yes
4450,45,admin.,married,secondary,no,0,no,yes,telephone,15,jul,533,3,-1,0,unknown,yes
4451,31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success,yes
4452,33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,2,94,1,success,yes
4453,41,blue-collar,married,secondary,no,2689,yes,no,cellular,15,apr,135,1,-1,0,unknown,yes
4454,31,management,married,tertiary,no,3160,yes,no,cellular,26,apr,688,2,-1,0,unknown,yes
4455,50,housemaid,married,secondary,no,388,no,no,cellular,11,mar,203,2,-1,0,unknown,yes
4456,56,retired,married,secondary,no,393,no,yes,cellular,26,jul,183,1,221,2,failure,yes
4457,28,student,single,secondary,no,69,no,no,cellular,30,jan,532,2,-1,0,unknown,yes
4458,35,technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768,2,141,3,failure,yes
4459,30,services,single,secondary,yes,-366,yes,no,cellular,18,jul,516,1,-1,0,unknown,yes
4460,64,retired,married,secondary,no,466,yes,no,cellular,18,oct,526,1,-1,0,unknown,yes
4461,32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,yes
4462,29,blue-collar,married,secondary,no,580,yes,yes,cellular,17,apr,1311,2,-1,0,unknown,yes
4463,29,management,single,secondary,no,3317,no,yes,telephone,4,may,640,7,-1,0,unknown,yes
4464,51,blue-collar,married,secondary,no,955,no,yes,cellular,17,dec,221,3,-1,0,unknown,yes
4465,40,housemaid,single,tertiary,no,7441,no,no,cellular,31,jul,1461,6,-1,0,unknown,yes
4466,45,technician,married,tertiary,no,377,yes,no,unknown,19,jun,835,3,-1,0,unknown,yes
4467,36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,yes
4468,31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,unknown,yes
4469,43,services,married,secondary,no,-236,yes,no,cellular,28,jul,745,7,-1,0,unknown,yes
4470,42,services,married,secondary,no,774,no,no,cellular,28,jan,997,1,-1,0,unknown,yes
4471,46,admin.,married,secondary,no,659,yes,no,telephone,29,jul,1127,11,-1,0,unknown,yes
4472,34,technician,married,tertiary,no,149,no,no,cellular,22,aug,739,2,-1,0,unknown,yes
4473,52,blue-collar,married,secondary,no,1405,no,yes,cellular,17,jul,753,2,-1,0,unknown,yes
4474,47,admin.,married,secondary,no,290,yes,no,cellular,22,jul,1352,2,-1,0,unknown,yes
4475,40,student,single,secondary,no,595,yes,no,cellular,3,jun,406,2,-1,0,unknown,yes
4476,26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,yes
4477,45,technician,married,secondary,no,0,yes,no,cellular,7,dec,344,1,-1,0,unknown,yes
4478,55,retired,divorced,secondary,no,2204,no,no,cellular,22,feb,261,1,264,1,failure,yes
4479,42,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,447,2,96,1,success,yes
4480,40,management,single,tertiary,no,3840,yes,no,cellular,24,sep,232,2,409,2,success,yes
4481,43,technician,married,secondary,no,1358,no,no,cellular,10,mar,159,3,-1,0,unknown,yes
4482,26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35,2,failure,yes
4483,31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,97,1,782,1,other,yes
4484,31,management,single,tertiary,no,533,no,no,cellular,11,feb,144,1,91,9,success,yes
4485,29,services,single,tertiary,no,1788,no,no,cellular,27,oct,353,1,-1,0,unknown,yes
4486,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,yes
4487,35,management,single,tertiary,no,80,no,no,cellular,4,sep,434,2,94,1,other,yes
4488,36,technician,single,secondary,no,3254,yes,no,unknown,27,oct,207,1,-1,0,unknown,yes
4489,30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,unknown,yes
4490,48,management,married,tertiary,no,0,no,yes,cellular,19,feb,204,4,182,1,success,yes
4491,33,management,single,unknown,no,1534,yes,no,cellular,11,jul,1041,2,-1,0,unknown,yes
4492,36,management,married,tertiary,no,535,no,no,cellular,20,apr,150,2,-1,0,unknown,yes
4493,46,admin.,married,secondary,no,368,no,no,cellular,20,aug,293,1,90,4,other,yes
4494,35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,164,2,89,2,success,yes
4495,46,technician,married,secondary,no,3434,no,yes,cellular,8,jun,148,2,101,1,success,yes
4496,32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,3,126,3,success,yes
4497,46,services,married,secondary,no,2948,no,no,cellular,21,nov,893,1,-1,0,unknown,yes
4498,54,housemaid,married,tertiary,no,2473,no,no,cellular,5,mar,607,2,-1,0,unknown,yes
4499,36,management,married,tertiary,no,1133,yes,no,cellular,4,aug,293,1,181,2,other,yes
4500,29,admin.,single,secondary,no,306,yes,no,cellular,18,may,774,4,-1,0,unknown,yes
4501,58,management,married,secondary,no,-382,no,no,cellular,31,jul,644,12,-1,0,unknown,yes
4502,35,admin.,divorced,secondary,no,1224,yes,no,cellular,3,nov,187,1,-1,0,unknown,yes
4503,30,management,single,tertiary,no,5359,no,no,cellular,27,may,119,1,98,1,success,yes
4504,31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,6,182,2,success,yes
4505,35,management,married,tertiary,no,925,no,no,cellular,8,jun,200,4,-1,0,unknown,yes
4506,36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success,yes
4507,34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes
4508,28,student,single,secondary,no,1925,no,no,cellular,25,may,252,1,88,4,failure,yes
4509,23,services,single,secondary,no,279,yes,no,cellular,18,may,843,1,370,1,failure,yes
4510,46,blue-collar,married,unknown,no,842,yes,no,telephone,8,may,833,1,-1,0,unknown,yes
4511,33,unemployed,single,tertiary,no,6748,no,no,cellular,14,aug,1579,2,-1,0,unknown,yes
4512,25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes
4513,43,blue-collar,married,primary,no,3917,no,no,cellular,2,mar,154,1,-1,0,unknown,yes
4514,38,technician,single,secondary,no,1711,no,no,telephone,30,sep,234,1,-1,0,unknown,yes
4515,62,retired,married,secondary,no,298,no,no,cellular,17,nov,709,2,-1,0,unknown,yes
4516,33,unknown,married,secondary,no,335,no,no,cellular,4,feb,891,2,177,7,failure,yes
4517,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,yes
4518,38,technician,married,secondary,no,1478,no,no,cellular,12,aug,926,4,-1,0,unknown,yes
4519,32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,440,1,280,1,failure,yes
4520,24,student,single,secondary,no,1234,no,no,cellular,21,jul,314,1,156,2,success,yes
4521,26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,4,-1,0,unknown,yes
4522,55,blue-collar,married,unknown,no,890,no,no,cellular,22,aug,1329,2,-1,0,unknown,yes
4523,47,management,married,tertiary,no,3663,no,no,cellular,30,mar,364,3,-1,0,unknown,yes
4524,58,blue-collar,single,secondary,no,119,yes,yes,cellular,12,may,985,1,-1,0,unknown,yes
4525,30,blue-collar,married,secondary,no,167,yes,no,cellular,10,jul,255,1,-1,0,unknown,yes
4526,39,technician,single,secondary,no,1022,yes,no,unknown,20,may,1410,2,-1,0,unknown,yes
4527,30,admin.,single,tertiary,no,305,no,no,cellular,4,feb,227,2,-1,0,unknown,yes
4528,34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177,1,-1,0,unknown,yes
4529,34,management,married,tertiary,no,3047,no,no,cellular,30,apr,317,1,160,5,other,yes
4530,56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,1,83,1,success,yes
4531,27,services,single,secondary,no,453,no,no,cellular,19,apr,142,2,-1,0,unknown,yes
4532,46,self-employed,single,secondary,no,526,no,no,cellular,30,apr,523,1,87,2,other,yes
4533,32,management,married,tertiary,no,169,no,no,telephone,14,aug,698,2,-1,0,unknown,yes
4534,27,services,single,secondary,no,1347,no,no,telephone,28,dec,824,1,193,11,success,yes
4535,36,blue-collar,married,primary,no,378,yes,no,cellular,5,may,1240,1,-1,0,unknown,yes
4536,46,admin.,single,tertiary,no,2889,yes,no,cellular,5,may,494,1,-1,0,unknown,yes
4537,46,technician,married,secondary,no,57,no,no,unknown,28,may,796,1,-1,0,unknown,yes
4538,49,management,married,tertiary,no,0,no,no,telephone,17,oct,223,1,-1,0,unknown,yes
4539,39,technician,married,tertiary,no,1293,no,no,cellular,3,jun,140,2,-1,0,unknown,yes
4540,33,technician,single,secondary,no,2085,no,no,cellular,9,feb,501,2,-1,0,unknown,yes
4541,48,entrepreneur,single,secondary,no,315,no,no,unknown,11,feb,271,1,-1,0,unknown,yes
4542,38,blue-collar,married,secondary,no,1627,no,no,unknown,16,jun,1323,9,-1,0,unknown,yes
4543,60,retired,married,secondary,no,1853,no,no,cellular,10,feb,234,1,183,1,success,yes
4544,33,technician,single,secondary,no,1429,yes,no,cellular,31,aug,268,8,-1,0,unknown,yes
4545,64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,1,91,1,success,yes
4546,22,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,272,3,-1,0,unknown,yes
4547,34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes
4548,36,blue-collar,married,secondary,no,218,yes,no,cellular,4,may,619,6,-1,0,unknown,yes
4549,72,retired,married,primary,no,763,no,no,cellular,24,apr,384,2,-1,0,unknown,yes
4550,37,services,married,secondary,no,4151,yes,yes,cellular,30,jul,543,4,-1,0,unknown,yes
4551,78,retired,divorced,primary,no,2787,no,no,telephone,1,jul,372,1,-1,0,unknown,yes
4552,31,technician,married,tertiary,no,26,no,yes,cellular,18,nov,419,1,127,6,other,yes
4553,20,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,-1,0,unknown,yes
4554,60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816,6,-1,0,unknown,yes
4555,36,self-employed,married,secondary,no,1184,yes,no,cellular,6,apr,1063,1,-1,0,unknown,yes
4556,51,technician,married,secondary,no,6840,no,no,telephone,7,jul,257,1,-1,0,unknown,yes
4557,26,blue-collar,single,secondary,no,3145,no,no,cellular,28,dec,1141,1,209,1,other,yes
4558,48,admin.,married,secondary,no,660,no,no,cellular,18,feb,318,1,561,2,success,yes
4559,49,management,married,tertiary,no,1311,yes,no,cellular,8,may,813,1,-1,0,unknown,yes
4560,20,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,yes
4561,77,retired,married,primary,no,3324,no,no,cellular,13,may,289,1,91,5,success,yes
4562,42,management,single,tertiary,yes,0,yes,no,cellular,21,nov,824,1,-1,0,unknown,yes
4563,31,admin.,single,secondary,no,747,yes,no,unknown,26,may,543,2,-1,0,unknown,yes
4564,56,blue-collar,married,secondary,no,448,yes,yes,cellular,17,may,556,1,181,2,other,yes
4565,32,technician,single,tertiary,no,1246,yes,no,cellular,30,apr,509,1,85,2,success,yes
4566,33,management,married,tertiary,no,271,yes,no,cellular,14,aug,801,2,-1,0,unknown,yes
4567,33,management,single,tertiary,no,1271,yes,no,cellular,15,apr,636,3,330,1,failure,yes
4568,54,housemaid,married,secondary,no,962,yes,no,cellular,29,oct,288,3,-1,0,unknown,yes
4569,28,student,single,tertiary,no,3054,no,no,cellular,30,apr,384,1,80,6,other,yes
4570,41,unemployed,married,tertiary,no,0,no,no,cellular,30,oct,373,3,-1,0,unknown,yes
4571,51,management,married,tertiary,no,346,no,no,cellular,12,nov,134,2,192,3,failure,yes
4572,43,blue-collar,divorced,primary,no,3550,no,no,cellular,20,nov,1154,1,-1,0,unknown,yes
4573,36,management,single,tertiary,no,1379,no,no,cellular,25,may,189,1,186,1,failure,yes
4574,49,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,243,2,91,2,success,yes
4575,47,admin.,divorced,secondary,no,295,yes,no,unknown,6,jun,94,2,-1,0,unknown,yes
4576,30,services,married,secondary,no,129,yes,no,unknown,26,may,1446,7,-1,0,unknown,yes
4577,31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,yes
4578,39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,yes
4579,40,management,married,tertiary,no,3352,yes,no,telephone,23,oct,138,1,-1,0,unknown,yes
4580,48,management,single,tertiary,no,334,yes,no,cellular,28,sep,600,2,92,12,success,yes
4581,30,services,divorced,secondary,no,341,yes,no,cellular,20,nov,478,1,-1,0,unknown,yes
4582,41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,1,-1,0,unknown,yes
4583,33,services,married,secondary,no,227,yes,yes,cellular,13,aug,477,2,-1,0,unknown,yes
4584,25,student,single,secondary,no,125,no,no,cellular,9,feb,215,1,92,2,success,yes
4585,49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,-1,0,unknown,yes
4586,32,management,single,tertiary,no,2536,yes,no,cellular,26,aug,958,6,-1,0,unknown,yes
4587,64,management,married,tertiary,no,4688,no,no,cellular,21,oct,200,1,-1,0,unknown,yes
4588,28,student,single,secondary,no,0,no,no,cellular,18,feb,209,20,-1,0,unknown,yes
4589,37,management,married,tertiary,no,1113,no,no,cellular,2,mar,229,1,182,1,success,yes
4590,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,apr,295,4,187,6,success,yes
4591,53,admin.,single,secondary,no,2892,no,no,cellular,9,apr,527,3,-1,0,unknown,yes
4592,62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,3,success,yes
4593,34,services,married,secondary,no,1076,no,no,cellular,12,may,152,1,182,6,success,yes
4594,26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,-1,0,unknown,yes
4595,39,blue-collar,married,secondary,no,1382,yes,no,cellular,11,feb,397,2,-1,0,unknown,yes
4596,45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,failure,yes
4597,19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,yes
4598,33,blue-collar,divorced,unknown,yes,-274,yes,yes,cellular,17,apr,715,2,329,2,failure,yes
4599,43,admin.,married,secondary,no,132,no,no,cellular,27,may,187,2,71,1,success,yes
4600,35,technician,single,secondary,no,344,no,no,cellular,27,aug,519,16,-1,0,unknown,yes
4601,52,blue-collar,married,secondary,no,2230,no,no,cellular,29,oct,423,3,-1,0,unknown,yes
4602,28,self-employed,single,secondary,no,5679,yes,no,cellular,9,feb,701,4,-1,0,unknown,yes
4603,35,blue-collar,single,secondary,no,885,yes,no,cellular,15,jul,632,6,-1,0,unknown,yes
4604,50,blue-collar,married,primary,no,3764,no,no,telephone,9,sep,214,2,99,4,failure,yes
4605,37,services,married,secondary,no,4017,no,no,cellular,30,apr,665,2,196,1,success,yes
4606,36,technician,married,secondary,no,368,yes,yes,unknown,6,may,1597,2,-1,0,unknown,yes
4607,61,retired,married,secondary,no,569,no,no,cellular,4,aug,219,1,-1,0,unknown,yes
4608,24,blue-collar,married,secondary,no,272,no,no,cellular,16,nov,105,2,94,2,success,yes
4609,35,services,single,primary,no,167,no,yes,cellular,11,jul,614,2,-1,0,unknown,yes
4610,32,management,married,tertiary,no,1388,yes,no,cellular,30,apr,753,1,-1,0,unknown,yes
4611,45,blue-collar,married,secondary,no,7895,yes,no,cellular,4,feb,872,1,-1,0,unknown,yes
4612,43,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261,1,98,1,success,yes
4613,39,technician,married,secondary,no,1587,yes,no,cellular,2,jun,171,3,-1,0,unknown,yes
4614,35,management,divorced,tertiary,no,1723,yes,no,cellular,25,jul,862,1,-1,0,unknown,yes
4615,23,student,single,tertiary,no,691,no,no,cellular,27,may,1178,1,178,6,success,yes
4616,34,blue-collar,married,secondary,no,243,yes,no,cellular,18,may,507,1,-1,0,unknown,yes
4617,47,admin.,single,secondary,no,3696,no,no,cellular,12,jan,758,4,-1,0,unknown,yes
4618,21,student,single,secondary,no,71,no,no,cellular,13,jan,169,2,-1,0,unknown,yes
4619,37,unknown,single,tertiary,no,0,no,no,cellular,8,jun,257,2,97,1,success,yes
4620,53,admin.,married,secondary,no,3765,no,no,unknown,20,jun,1094,3,-1,0,unknown,yes
4621,46,blue-collar,married,primary,no,977,no,yes,telephone,2,feb,436,3,-1,0,unknown,yes
4622,26,technician,single,tertiary,no,15161,no,no,cellular,2,feb,280,1,-1,0,unknown,yes
4623,51,admin.,married,tertiary,no,0,yes,yes,cellular,8,mar,124,2,-1,0,unknown,yes
4624,58,entrepreneur,married,tertiary,no,776,yes,no,telephone,9,jul,990,1,-1,0,unknown,yes
4625,51,admin.,single,secondary,no,1994,no,no,unknown,18,jun,771,2,-1,0,unknown,yes
4626,33,admin.,married,secondary,no,616,no,no,cellular,6,sep,250,3,-1,0,unknown,yes
4627,46,housemaid,married,primary,no,3512,no,no,cellular,30,oct,175,1,197,1,failure,yes
4628,34,technician,single,tertiary,no,6529,no,no,cellular,14,aug,505,2,-1,0,unknown,yes
4629,40,blue-collar,married,primary,no,0,yes,no,cellular,21,jul,1080,4,-1,0,unknown,yes
4630,40,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,452,1,-1,0,unknown,yes
4631,46,technician,single,secondary,no,874,no,no,cellular,19,nov,819,3,-1,0,unknown,yes
4632,59,entrepreneur,married,secondary,no,496,no,no,cellular,22,oct,738,3,183,1,success,yes
4633,34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other,yes
4634,49,management,divorced,tertiary,no,348,no,no,cellular,30,oct,125,1,-1,0,unknown,yes
4635,28,management,single,tertiary,no,1287,yes,no,cellular,26,feb,65,1,-1,0,unknown,yes
4636,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,410,1,551,5,other,yes
4637,28,technician,single,secondary,no,5763,no,yes,cellular,5,mar,196,2,-1,0,unknown,yes
4638,33,blue-collar,married,secondary,no,-267,yes,no,cellular,20,apr,1030,3,-1,0,unknown,yes
4639,37,unemployed,single,secondary,no,443,no,no,cellular,29,jan,1600,1,-1,0,unknown,yes
4640,38,services,married,secondary,no,934,yes,no,cellular,14,may,715,1,-1,0,unknown,yes
